Starting network capture...
<< 200 https://static.criteo.net/js/ld/publishertag.js
>> POST https://bidder.criteo.com/cdb?ptv=164&profileId=206&cb=69855490967
<< 200 https://sync.im-apps.net/imid/set?cid=10338&tid=sid&uid=19c4f314-7192-423e-9762-8fbae7c6f974
<< 302 https://gw-iad-bid.ymmobi.com/adx/user/sync?pubid=eWg=&gdpr=&gdpr_consent=&us_privacy=&bidswitch_ssp_id=admax&bsw_custom_parameter=ef0b389b-28af-47e9-867c-91e092ac1252&callback=https%3A%2F%2Fx.bidswitch.net%2Fsync%3Fdsp_id%3D257
>> GET https://x.bidswitch.net/sync?dsp_id=257&ssp=admax&user_id=ym_user_b1c5ba3b-52f1-4d94-a86a-053561cd7b7b&bsw_param=ef0b389b-28af-47e9-867c-91e092ac1252
<< 302 https://x.bidswitch.net/sync?dsp_id=257&ssp=admax&user_id=ym_user_b1c5ba3b-52f1-4d94-a86a-053561cd7b7b&bsw_param=ef0b389b-28af-47e9-867c-91e092ac1252
>> GET https://adm.shinobi.jp/bidswitch/cookiesync?dspid=ef0b389b-28af-47e9-867c-91e092ac1252
<< 200 https://adm.shinobi.jp/bidswitch/cookiesync?dspid=ef0b389b-28af-47e9-867c-91e092ac1252
>> GET https://xid.i-mobile.co.jp/RestoreXidToMediaStorage.html
<< 200 https://xid.i-mobile.co.jp/RestoreXidToMediaStorage.html
>> GET https://gum.criteo.com/syncframe?origin=publishertag&topUrl=drrrkari.com
>> POST https://drrrkari.com/cdn-cgi/rum?
<< 204 https://drrrkari.com/cdn-cgi/rum?
<< 204 https://bidder.criteo.com/cdb?ptv=164&profileId=206&cb=69855490967
>> GET https://ads.pubmatic.com/AdServer/js/showad.js
>> GET https://pb.shinobi.jp/fr?c=g6lSZXF1ZXN0SUTZJGY3ZGM5MjAzLWM5YzktNDMxYy05ODI5LWQwMTY2M2I0OWYyMqZUYWdLZXmzc3NwLWRlZmF1bHQtMTYweDYwMKlGaWxsZXJLZXmzc3NwLWRmLTE2MC1wdWJtYXRpYw%3D%3D
<< 200 https://pb.shinobi.jp/fr?c=g6lSZXF1ZXN0SUTZJGY3ZGM5MjAzLWM5YzktNDMxYy05ODI5LWQwMTY2M2I0OWYyMqZUYWdLZXmzc3NwLWRlZmF1bHQtMTYweDYwMKlGaWxsZXJLZXmzc3NwLWRmLTE2MC1wdWJtYXRpYw%3D%3D
<< 200 https://gum.criteo.com/syncframe?origin=publishertag&topUrl=drrrkari.com
<< 200 https://ads.pubmatic.com/AdServer/js/showad.js
>> GET https://ads.pubmatic.com/AdServer/js/showad.js
>> GET https://ads.pubmatic.com/AdServer/js/showad.js
<< 200 https://ads.pubmatic.com/AdServer/js/showad.js
>> GET https://sshowads.pubmatic.com/AdServer/AdServerServlet?pubId=156851&siteId=282925&adId=1379756&kadwidth=160&kadheight=600&SAVersion=2&js=1&kdntuid=1&pageURL=https%3A%2F%2Fdrrrkari.com%2Flounge%2F&refurl=https%3A%2F%2Fdrrrkari.com%2F&inIframe=1&kadpageurl=http%3A%2F%2Fdrrrkari.com%2F&operId=3&sec=1&kltstamp=2025-11-22%2019%3A2%3A10&timezone=9&screenResolution=1280x720&ranreq=0.10774047666126407&pmUniAdId=0&adVisibility=3&adPosition=581x929&gdpr=0&sua_br=%5B%7B%22brand%22%3A%22Not)A%3BBrand%22%2C%22version%22%3A%5B%228%22%5D%7D%2C%7B%22brand%22%3A%22Chromium%22%2C%22version%22%3A%5B%22138%22%5D%7D%2C%7B%22brand%22%3A%22HeadlessChrome%22%2C%22version%22%3A%5B%22138%22%5D%7D%5D&sua_mob=0&sua_pf_br=Windows&dspids=%7B%7D
<< 200 https://ads.pubmatic.com/AdServer/js/showad.js
>> GET https://ut.pubmatic.com/geo?pubid=156851
>> GET https://ut.pubmatic.com/geo?pubid=156851
<< 200 https://ut.pubmatic.com/geo?pubid=156851
>> GET https://image6.pubmatic.com/AdServer/PugMaster?sec=1&async=1&kdntuid=1&rnd=13905647&p=156851&s=282925&a=1379756&ptask=ALL&np=0&fp=0&rp=0&mpc=0&spug=1&coppa=0&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
<< 200 https://ut.pubmatic.com/geo?pubid=156851
<< 200 https://sshowads.pubmatic.com/AdServer/AdServerServlet?pubId=156851&siteId=282925&adId=1379756&kadwidth=160&kadheight=600&SAVersion=2&js=1&kdntuid=1&pageURL=https%3A%2F%2Fdrrrkari.com%2Flounge%2F&refurl=https%3A%2F%2Fdrrrkari.com%2F&inIframe=1&kadpageurl=http%3A%2F%2Fdrrrkari.com%2F&operId=3&sec=1&kltstamp=2025-11-22%2019%3A2%3A10&timezone=9&screenResolution=1280x720&ranreq=0.10774047666126407&pmUniAdId=0&adVisibility=3&adPosition=581x929&gdpr=0&sua_br=%5B%7B%22brand%22%3A%22Not)A%3BBrand%22%2C%22version%22%3A%5B%228%22%5D%7D%2C%7B%22brand%22%3A%22Chromium%22%2C%22version%22%3A%5B%22138%22%5D%7D%2C%7B%22brand%22%3A%22HeadlessChrome%22%2C%22version%22%3A%5B%22138%22%5D%7D%5D&sua_mob=0&sua_pf_br=Windows&dspids=%7B%7D
>> GET https://js.ad-stir.com/js/adstir.js
>> GET https://st.pubmatic.com/AdServer/AdDisplayTrackerServlet?operId=1&pubId=156851&siteId=282925&adId=1379756&imprId=D26692E4-1DE2-43C4-939B-C79FAB837D51&cksum=3F96F3CE9968E23C&adType=0&adServerId=165&kefact=0.000000&kaxefact=0.000000&kadNetFrequecy=0&kadwidth=160&kadheight=600&kadsizeid=0&kltstamp=1763805731&indirectAdId=1161373&adServerOptimizerId=1&ranreq=0.10774047666126407&kpbmtpfact=0.000000&dcId=6&tldId=0&passback=3&svr=ADSNRT10002&adsver=_407657834&adsabzcid=0&cls=ADS&i0=0x2100000000000000&i2=0xf0&ekefact=I4ohaSBLBQBnvPqDOVtkEcMVVbc_UrMgus5gZGk0RRU5aw3u&ekaxefact=I4ohaTdLBQBprZSaRg7OvkSgPNDth7dVLTyyzBT35LDgyofk&ekpbmtpfact=I4ohaUhLBQB1TJ5NUceaYowcyKecKkJgMdmI9fQTulv59lSf&enpp=I4ohaVhLBQBwTsAMDq0oG2I_5wYi12fqdG4XiPOOsx030N_R&pmr_m=I4ohaWlLBQCD0lI1NF8UmgiEha0lOnuAupoQ_XuHQBlm38YE&mdsp=I4ohaXlLBQAv81zd_Yb3ng_MsV96ClQ75Ig34TUxRGqIe595&pfi=1&domId=5247092472649787720&dc=nrt10&crID=0&wAdType=3&campaignId=0&isRTB=0&ver=34&dateHr=2025112210&usrgen=0&usryob=0&layeringebl=1&gctry=jp&greg=04&uid=0&mid=0&wccookied=0&qpsladszid=0&oid=D26692E4-1DE2-43C4-939B-C79FAB837D51&cntryId=116&domain=drrrkari.com&sec=1&pAuSt=2&wops=0&sURL=drrrkari.com&BrID=5&expr=244:0:1:1&te=1
>> GET https://pb.shinobi.jp/fr?c=g6lSZXF1ZXN0SUTZJGY3ZGM5MjAzLWM5YzktNDMxYy05ODI5LWQwMTY2M2I0OWYyMqZUYWdLZXmzc3NwLWRlZmF1bHQtMTYweDYwMKlGaWxsZXJLZXmxc3NwLWRmLTE2MC1hZHN0aXI%3D
<< 200 https://pb.shinobi.jp/fr?c=g6lSZXF1ZXN0SUTZJGY3ZGM5MjAzLWM5YzktNDMxYy05ODI5LWQwMTY2M2I0OWYyMqZUYWdLZXmzc3NwLWRlZmF1bHQtMTYweDYwMKlGaWxsZXJLZXmxc3NwLWRmLTE2MC1hZHN0aXI%3D
<< 200 https://image6.pubmatic.com/AdServer/PugMaster?sec=1&async=1&kdntuid=1&rnd=13905647&p=156851&s=282925&a=1379756&ptask=ALL&np=0&fp=0&rp=0&mpc=0&spug=1&coppa=0&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://um.simpli.fi/pubmatic?https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZqcz0xJmNvZGU9ODA2JnRsPTUxODQwMA==&piggybackCookie=uid:$UID&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://cr-p10.ladsp.com/cookiesender/10?https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTMwMzEmdGw9MTI5NjAw&piggybackCookie=$UID
>> GET https://x.bidswitch.net/sync?ssp=pubmatic&gdpr=0&gdpr_consent=&us_privacy=&us_privacy=&gpp=&gpp_sid=
>> GET https://ds.uncn.jp/pm/0/sync
>> GET https://www.temu.com/api/adx/cm/pixel-pubmatic?id=34D89FDB-01A7-446B-96EC-32785B04D3AB&gdpr=0&gdpr_consent=&us_privacy=
>> GET https://creativecdn.com/cm-notify?pi=pubmatic&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://cms.quantserve.com/pixel/p-5aWVS_roA1dVM.gif?idmatch=0&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://c1.adform.net/serving/cookie/match?party=14&redirect=https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTI4NzUmdGw9NDMyMDA=&piggybackCookie=[PLACE%20YOUR%20PIGGYBACK%20COOKIES%20HERE]&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://dpm.demdex.net/ibs:dpid=19566&dpuuid=34D89FDB-01A7-446B-96EC-32785B04D3AB
>> GET https://uipglob.semasio.net/pubmatic/1/info?sType=sync&sExtCookieId=34D89FDB-01A7-446B-96EC-32785B04D3AB&sInitiator=external&gdpr=0&gdpr_consent=
>> GET https://sync.crwdcntrl.net/qmap?c=240&tp=PUBM&tpid=34D89FDB-01A7-446B-96EC-32785B04D3AB&gdpr=0&gdpr_consent=
>> GET https://pixel.tapad.com/idsync/ex/receive?partner_id=3371&partner_device_id=34D89FDB-01A7-446B-96EC-32785B04D3AB
>> GET https://cm.g.doubleclick.net/pixel?google_nid=pubmatic&google_hm=MzREODlGREItMDFBNy00NDZCLTk2RUMtMzI3ODVCMDREM0FC&gdpr=0&gdpr_consent=&google_cm
>> GET https://cm.g.doubleclick.net/pixel?google_nid=pmeb&google_sc=1&google_hm=NNif2wGnRGuW7DJ4WwTTqw%3D%3D&gdpr=0&gdpr_consent=&google_cm
>> GET https://cm.g.doubleclick.net/pixel?google_nid=pubmatic&google_cm&google_sc&gdpr=0&gdpr_consent=
>> GET https://match.adsrvr.org/track/cmf/generic?ttd_pid=pubmatic&ttd_tpi=1&gdpr=0&gdpr_consent=
>> GET https://tg.socdm.com/rtb/sync?proto=pubmatic
<< 200 https://st.pubmatic.com/AdServer/AdDisplayTrackerServlet?operId=1&pubId=156851&siteId=282925&adId=1379756&imprId=D26692E4-1DE2-43C4-939B-C79FAB837D51&cksum=3F96F3CE9968E23C&adType=0&adServerId=165&kefact=0.000000&kaxefact=0.000000&kadNetFrequecy=0&kadwidth=160&kadheight=600&kadsizeid=0&kltstamp=1763805731&indirectAdId=1161373&adServerOptimizerId=1&ranreq=0.10774047666126407&kpbmtpfact=0.000000&dcId=6&tldId=0&passback=3&svr=ADSNRT10002&adsver=_407657834&adsabzcid=0&cls=ADS&i0=0x2100000000000000&i2=0xf0&ekefact=I4ohaSBLBQBnvPqDOVtkEcMVVbc_UrMgus5gZGk0RRU5aw3u&ekaxefact=I4ohaTdLBQBprZSaRg7OvkSgPNDth7dVLTyyzBT35LDgyofk&ekpbmtpfact=I4ohaUhLBQB1TJ5NUceaYowcyKecKkJgMdmI9fQTulv59lSf&enpp=I4ohaVhLBQBwTsAMDq0oG2I_5wYi12fqdG4XiPOOsx030N_R&pmr_m=I4ohaWlLBQCD0lI1NF8UmgiEha0lOnuAupoQ_XuHQBlm38YE&mdsp=I4ohaXlLBQAv81zd_Yb3ng_MsV96ClQ75Ig34TUxRGqIe595&pfi=1&domId=5247092472649787720&dc=nrt10&crID=0&wAdType=3&campaignId=0&isRTB=0&ver=34&dateHr=2025112210&usrgen=0&usryob=0&layeringebl=1&gctry=jp&greg=04&uid=0&mid=0&wccookied=0&qpsladszid=0&oid=D26692E4-1DE2-43C4-939B-C79FAB837D51&cntryId=116&domain=drrrkari.com&sec=1&pAuSt=2&wops=0&sURL=drrrkari.com&BrID=5&expr=244:0:1:1&te=1
<< 200 https://js.ad-stir.com/js/adstir.js
>> GET https://js.ad-stir.com/js/tpcs.html
>> GET https://dmp.im-apps.net/sdk/im-uid.js
<< 200 https://dmp.im-apps.net/sdk/im-uid.js
>> GET https://ad.ad-stir.com/ad?app_id=MEDIA-e65a80d3&ad_spot_no=1&locale=ja&ut=1763805732397&topframe=0&origin=https%3A%2F%2Fdrrrkari.com%2Flounge%2F&secure=1&sw=1280&sh=720&dpr=1&novideo=0&topurl=1&adstir_media_uid=aa64bc17-2d80-4b6f-80fd-2e2dff5e1a1c&adstir_optout=1&c_vp=1&media_fq_count=1&callback=AdstirCB5523134679A3413636534
>> GET https://audiencedata.im-apps.net/imuid/get?cid=1007220&vid=01KANG724C6V7FM4MP90Y63RWW
<< 302 https://x.bidswitch.net/sync?ssp=pubmatic&gdpr=0&gdpr_consent=&us_privacy=&us_privacy=&gpp=&gpp_sid=
>> GET https://api.primecaster.net/adlogue/api/sync/bidswitch?ssp_id=pubmatic
<< 200 https://audiencedata.im-apps.net/imuid/get?cid=1007220&vid=01KANG724C6V7FM4MP90Y63RWW
<< 200 https://js.ad-stir.com/js/tpcs.html
<< 302 https://match.adsrvr.org/track/cmf/generic?ttd_pid=pubmatic&ttd_tpi=1&gdpr=0&gdpr_consent=
>> GET https://match.adsrvr.org/track/cmb/generic?ttd_pid=pubmatic&ttd_tpi=1&gdpr=0&gdpr_consent=
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=pubmatic&google_cm&google_sc&gdpr=0&gdpr_consent=
>> GET https://cm.g.doubleclick.net/pixel?google_nid=pubmatic&google_cm=&google_sc=&gdpr=0&gdpr_consent=&google_tc=
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=pmeb&google_sc=1&google_hm=NNif2wGnRGuW7DJ4WwTTqw%3D%3D&gdpr=0&gdpr_consent=&google_cm
>> GET https://cm.g.doubleclick.net/pixel?google_nid=pmeb&google_sc=1&google_hm=NNif2wGnRGuW7DJ4WwTTqw%3D%3D&gdpr=0&gdpr_consent=&google_cm=&google_tc=
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=pubmatic&google_hm=MzREODlGREItMDFBNy00NDZCLTk2RUMtMzI3ODVCMDREM0FC&gdpr=0&gdpr_consent=&google_cm
>> GET https://cm.g.doubleclick.net/pixel?google_nid=pubmatic&google_hm=MzREODlGREItMDFBNy00NDZCLTk2RUMtMzI3ODVCMDREM0FC&gdpr=0&gdpr_consent=&google_cm=&google_tc=
<< 302 https://match.adsrvr.org/track/cmb/generic?ttd_pid=pubmatic&ttd_tpi=1&gdpr=0&gdpr_consent=
>> GET https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTI4NDkmdGw9MTI5NjAw&piggybackCookie=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=
<< 404 https://ad.ad-stir.com/ad?app_id=MEDIA-e65a80d3&ad_spot_no=1&locale=ja&ut=1763805732397&topframe=0&origin=https%3A%2F%2Fdrrrkari.com%2Flounge%2F&secure=1&sw=1280&sh=720&dpr=1&novideo=0&topurl=1&adstir_media_uid=aa64bc17-2d80-4b6f-80fd-2e2dff5e1a1c&adstir_optout=1&c_vp=1&media_fq_count=1&callback=AdstirCB5523134679A3413636534
<< 302 https://dpm.demdex.net/ibs:dpid=19566&dpuuid=34D89FDB-01A7-446B-96EC-32785B04D3AB
>> GET https://dpm.demdex.net/demconf.jpg?et:ibs%7cdata:dpid=19566&dpuuid=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 302 https://ds.uncn.jp/pm/0/sync
>> GET https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTM0MTkmdGw9NDMyMDA=&piggybackCookie=v_070a305f-06ab-4bfb-b97a-c51a0efdf48b
<< 302 https://cr-p10.ladsp.com/cookiesender/10?https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTMwMzEmdGw9MTI5NjAw&piggybackCookie=$UID
>> GET https://cr-p10.ladsp.com/cookiesender/10?cr=true&https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTMwMzEmdGw9MTI5NjAw&piggybackCookie=$UID
<< 302 https://tg.socdm.com/rtb/sync?proto=pubmatic
>> GET https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTMwNzEmdGw9NDMyMDA=&piggybackCookie=aSGKJcCo8YAAABY7suMAAAAA
<< 302 https://pixel.tapad.com/idsync/ex/receive?partner_id=3371&partner_device_id=34D89FDB-01A7-446B-96EC-32785B04D3AB
>> GET https://pixel.tapad.com/idsync/ex/receive/check?partner_id=3371&partner_device_id=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=pubmatic&google_hm=MzREODlGREItMDFBNy00NDZCLTk2RUMtMzI3ODVCMDREM0FC&gdpr=0&gdpr_consent=&google_cm=&google_tc=
>> GET https://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTIxNzcmdGw9MTI5NjAw&gdpr=0&gdpr_consent=&piggybackCookie=CAESEF-bE6UFVm-hWOc4EqDKOBo&google_cver=1
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=pmeb&google_sc=1&google_hm=NNif2wGnRGuW7DJ4WwTTqw%3D%3D&gdpr=0&gdpr_consent=&google_cm=&google_tc=
>> GET https://ads.pubmatic.com/AdServer/js/user_sync.html?p=156578&predirect=&gdpr=0&gdpr_consent=&google_gid=CAESEHMBEiAwQbHf-_czGtMEQ90&google_cver=1
<< 302 https://cm.g.doubleclick.net/pixel?google_nid=pubmatic&google_cm=&google_sc=&gdpr=0&gdpr_consent=&google_tc=
>> GET https://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTIxNzcmdGw9MTI5NjAw&gdpr=0&gdpr_consent=&piggybackCookie=CAESEO_7F0NXEy-5b8duBTADDaU&google_cver=1
<< 302 https://uipglob.semasio.net/pubmatic/1/info?sType=sync&sExtCookieId=34D89FDB-01A7-446B-96EC-32785B04D3AB&sInitiator=external&gdpr=0&gdpr_consent=
>> GET https://uipglob.semasio.net/pubmatic/1/info2?sType=sync&sExtCookieId=34D89FDB-01A7-446B-96EC-32785B04D3AB&sInitiator=external&gdpr=0&gdpr_consent=
<< 302 https://sync.crwdcntrl.net/qmap?c=240&tp=PUBM&tpid=34D89FDB-01A7-446B-96EC-32785B04D3AB&gdpr=0&gdpr_consent=
>> GET https://sync.crwdcntrl.net/qmap?c=240&tp=PUBM&tpid=34D89FDB-01A7-446B-96EC-32785B04D3AB&gdpr=0&gdpr_consent=&ct=y
<< 302 https://cms.quantserve.com/pixel/p-5aWVS_roA1dVM.gif?idmatch=0&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://cms.quantserve.com/pixel/p-5aWVS_roA1dVM.gif?idmatch=0&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=&__qcmcs=1
<< 302 https://c1.adform.net/serving/cookie/match?party=14&redirect=https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTI4NzUmdGw9NDMyMDA=&piggybackCookie=[PLACE%20YOUR%20PIGGYBACK%20COOKIES%20HERE]&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://c1.adform.net/serving/cookie/match?CC=1&party=14&redirect=https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTI4NzUmdGw9NDMyMDA=&piggybackCookie=[PLACE%20YOUR%20PIGGYBACK%20COOKIES%20HERE]&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
<< 200 https://um.simpli.fi/pubmatic?https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZqcz0xJmNvZGU9ODA2JnRsPTUxODQwMA==&piggybackCookie=uid:$UID&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
<< 200 https://www.temu.com/api/adx/cm/pixel-pubmatic?id=34D89FDB-01A7-446B-96EC-32785B04D3AB&gdpr=0&gdpr_consent=&us_privacy=
<< 200 https://ads.pubmatic.com/AdServer/js/user_sync.html?p=156578&predirect=&gdpr=0&gdpr_consent=&google_gid=CAESEHMBEiAwQbHf-_czGtMEQ90&google_cver=1
<< 302 https://pixel.tapad.com/idsync/ex/receive/check?partner_id=3371&partner_device_id=34D89FDB-01A7-446B-96EC-32785B04D3AB
>> GET https://match.adsrvr.org/track/cmf/generic?ttd_pid=tapad&ttd_tpi=1&ttd_puid=dd57a9ef-a830-4595-8b03-9063052b8a1c%252C%252C&gdpr=0&gdpr_consent=
<< 302 https://c1.adform.net/serving/cookie/match?CC=1&party=14&redirect=https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTI4NzUmdGw9NDMyMDA=&piggybackCookie=[PLACE%20YOUR%20PIGGYBACK%20COOKIES%20HERE]&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTI4NzUmdGw9NDMyMDA=&gdpr=0&gdpr_consent=&gpp=&gpp_sid=&piggybackCookie=9004534768213254883
<< 302 https://cr-p10.ladsp.com/cookiesender/10?cr=true&https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTMwMzEmdGw9MTI5NjAw&piggybackCookie=$UID
>> GET https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTMwMzEmdGw9MTI5NjAw&piggybackCookie=AY5bN2aDfnA9ks8AKQM0_amps88AAAGaqwOi2Q
<< 302 https://cms.quantserve.com/pixel/p-5aWVS_roA1dVM.gif?idmatch=0&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=&__qcmcs=1
>> GET https://image2.pubmatic.com/AdServer/Pug?gdpr=0&vcode=bz0yJnR5cGU9MSZjb2RlPTExMTMmdGw9NDMyMDA=&piggybackCookie=Xx2SD1FFkgtEEZZdCxCNBggQw1pEQZlfXRC8Qm5S
<< 302 https://uipglob.semasio.net/pubmatic/1/info2?sType=sync&sExtCookieId=34D89FDB-01A7-446B-96EC-32785B04D3AB&sInitiator=external&gdpr=0&gdpr_consent=
>> GET https://sg.semasio.net/sync/1/15927723?&gdpr=0&gdpr_consent=&sInitiator=external&sExtCookieId=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 200 https://dpm.demdex.net/demconf.jpg?et:ibs%7cdata:dpid=19566&dpuuid=34D89FDB-01A7-446B-96EC-32785B04D3AB
<< 200 https://sync.crwdcntrl.net/qmap?c=240&tp=PUBM&tpid=34D89FDB-01A7-446B-96EC-32785B04D3AB&gdpr=0&gdpr_consent=&ct=y
<< 302 https://api.primecaster.net/adlogue/api/sync/bidswitch?ssp_id=pubmatic
>> GET https://api.primecaster.net/adlogue/api/sync/bidswitch?ssp_id=pubmatic&uid-set=1
<< 302 https://match.adsrvr.org/track/cmf/generic?ttd_pid=tapad&ttd_tpi=1&ttd_puid=dd57a9ef-a830-4595-8b03-9063052b8a1c%252C%252C&gdpr=0&gdpr_consent=
>> GET https://pixel.tapad.com/idsync/ex/receive?partner_id=1830&partner_device_id=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&ttd_puid=dd57a9ef-a830-4595-8b03-9063052b8a1c%2C%2C
<< 302 https://api.primecaster.net/adlogue/api/sync/bidswitch?ssp_id=pubmatic&uid-set=1
>> GET https://x.bidswitch.net/sync?dsp_id=191&user_id=tRaHf16cIN1&expires=90&ssp=pubmatic&ssp=pubmatic
<< 200 https://pixel.tapad.com/idsync/ex/receive?partner_id=1830&partner_device_id=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&ttd_puid=dd57a9ef-a830-4595-8b03-9063052b8a1c%2C%2C
<< 200 https://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTIxNzcmdGw9MTI5NjAw&gdpr=0&gdpr_consent=&piggybackCookie=CAESEF-bE6UFVm-hWOc4EqDKOBo&google_cver=1
<< 200 https://image2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTIxNzcmdGw9MTI5NjAw&gdpr=0&gdpr_consent=&piggybackCookie=CAESEO_7F0NXEy-5b8duBTADDaU&google_cver=1
>> GET https://simage4.pubmatic.com/AdServer/SPug?partnerID=156851&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
<< 200 https://image2.pubmatic.com/AdServer/Pug?gdpr=0&vcode=bz0yJnR5cGU9MSZjb2RlPTExMTMmdGw9NDMyMDA=&piggybackCookie=Xx2SD1FFkgtEEZZdCxCNBggQw1pEQZlfXRC8Qm5S
<< 302 https://x.bidswitch.net/sync?dsp_id=191&user_id=tRaHf16cIN1&expires=90&ssp=pubmatic&ssp=pubmatic
>> GET https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZqcz0xJmNvZGU9Mjk0NSZ0bD0xMjk2MDA=&piggybackCookie=ef0b389b-28af-47e9-867c-91e092ac1252&gdpr=&gdpr_consent=&gdpr_pd=&us_privacy=
<< 302 https://creativecdn.com/cm-notify?pi=pubmatic&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
>> GET https://creativecdn.com/cm-notify?pi=pubmatic&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=&tc=1
>> GET https://image6.pubmatic.com/AdServer/PugMaster?sec=1&async=1&kdntuid=1&rnd=7257703&p=156851&s=282925&a=1379756&ptask=ALL&np=0&fp=0&rp=1&mpc=0&spug=1&coppa=0&gdpr=0&gdpr_consent=&us_privacy=&gpp=&gpp_sid=
<< 200 https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTM0MTkmdGw9NDMyMDA=&piggybackCookie=v_070a305f-06ab-4bfb-b97a-c51a0efdf48b
<< 200 https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTI4NzUmdGw9NDMyMDA=&gdpr=0&gdpr_consent=&gpp=&gpp_sid=&piggybackCookie=9004534768213254883
<< 200 https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTMwMzEmdGw9MTI5NjAw&piggybackCookie=AY5bN2aDfnA9ks8AKQM0_amps88AAAGaqwOi2Q
<< 200 https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTMwNzEmdGw9NDMyMDA=&piggybackCookie=aSGKJcCo8YAAABY7suMAAAAA
<< 200 https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZjb2RlPTI4NDkmdGw9MTI5NjAw&piggybackCookie=e043c871-cc7a-49cb-b7dd-ea22bc71d9f5&gdpr=0&gdpr_consent=
<< 200 https://simage2.pubmatic.com/AdServer/Pug?vcode=bz0yJnR5cGU9MSZqcz0xJmNvZGU9Mjk0NSZ0bD0xMjk2MDA=&piggybackCookie=ef0b389b-28af-47e9-867c-91e092ac1252&gdpr=&gdpr_consent=&gdpr_pd=&us_privacy=
